no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,annee,nature_travaux_clean
3003072221,3001442654,2021-10-19,2021-10-19, 5982  rue Louis-Hémon,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"Face à la rue Louis-Hémon, en latérale droite et au mur arrière, excaver pour installer un drain français extérieur et imperméabiliser les fondations. Aucuns réaménagements intérieurs, aucuns travaux de structure.",0.0,-73.5895961837108,45.54489217628761,297803.6,5045001.47,2021,"face à la rue louis-hémon, en latérale droite et au mur arrière, excaver pour installer un drain français extérieur et imperméabiliser les fondations. aucuns réaménagements intérieurs, aucuns travaux de structure."
3003057156,3001429234,2021-09-09,2021-09-09,   44  17e Avenue,Lachine,TR,Transformation,Résidentiel,Trifamilial,"Travaux de réfection au toit incluant l'installation d'un toit blanc, selon la description du contrat de service reçu le 9 septembre 2021.",0.0,-73.67929089184791,45.43343082067658,290771.87,5032626.48,2021,"travaux de réfection au toit incluant l'installation d'un toit blanc, selon la description du contrat de service reçu le 9 septembre 2021."
3003084509,3001461513,2021-11-05,2021-11-24, 5825  avenue Macdonald,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,3 Logements,"En façade avant, remplacer le platelage du plancher du perron, ajouter un larmier, remplacer l'escalier et les garde-corps. Sans modification aux dimensions du perron.",0.0,-73.64211969786264,45.48521440222214,293690.4,5038375.36,2021,"en façade avant, remplacer le platelage du plancher du perron, ajouter un larmier, remplacer l'escalier et les garde-corps. sans modification aux dimensions du perron."
3003062173,3001433884,2021-09-21,2021-09-22, 1539  avenue Lajoie,Outremont,TR,Transformation,Résidentiel,Duplex,Réfection du bardeau d'asphalte sur tout le pourtour de la corniche. Nouveau bardeau de couleure grise tel que l'existant. Aucune modification à l'apparence extérieure.,0.0,-73.61405603036553,45.51740686529104,295889.24,5041949.42,2021,réfection du bardeau d'asphalte sur tout le pourtour de la corniche. nouveau bardeau de couleure grise tel que l'existant. aucune modification à l'apparence extérieure.
3003074234,3001472393,2021-10-20,2021-12-16, 5530  chemin de la Côte-Saint-Luc,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Au sous-sol, rez-de-chaussée et étages supérieurs, remplacer les revêtements dans les perties communs, escaliers. Au sous-sol, aménager salle à déchets, ajouter séparation coupe-feu de l'issue vers avenue Old Orchard.",41.0,-73.62671670236735,45.47856275457429,294893.3,5037634.14,2021,"au sous-sol, rez-de-chaussée et étages supérieurs, remplacer les revêtements dans les perties communs, escaliers. au sous-sol, aménager salle à déchets, ajouter séparation coupe-feu de l'issue vers avenue old orchard."
3002971034,3001579093,2021-06-04,2023-01-23, 2153  avenue De La Salle,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,4 Logements,Réfection du mur latéral gauche en cour arrière par l'application d'une finition d'enduit d'acrylique. Aucun travaux de structure.,0.0,-73.542579229576,45.55280010534487,301475.53,5045877.27,2023,réfection du mur latéral gauche en cour arrière par l'application d'une finition d'enduit d'acrylique. aucun travaux de structure.
3003188378,3001590556,2022-06-23,2023-03-15,10407  avenue Garon,Montréal-Nord,TR,Transformation,Résidentiel,Bifamiliale,"Au sous-sol, aménager un logement de deux chambres à coucher et attribution d'adresse civique 10405.",1.0,-73.63067841609116,45.58859490647095,294603.48,5049862.63,2023,"au sous-sol, aménager un logement de deux chambres à coucher et attribution d'adresse civique 10405."
3003194772,3001546059,2022-07-15,2022-08-15, 3533  boulevard Décarie,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"Travaux de réfection de la brique sur 80% des 4 murs extérieurs, façade, murs latéraux et mur arrière. Remplacer avec la même brique. Pas de travaux intérieurs ni de modification aux saillies et ouvertures.",0.0,-73.6110954419054,45.47555526506381,296114.11,5037298.11,2022,"travaux de réfection de la brique sur 80% des 4 murs extérieurs, façade, murs latéraux et mur arrière. remplacer avec la même brique. pas de travaux intérieurs ni de modification aux saillies et ouvertures."
3003171555,3001522170,2022-04-29,2022-04-29, 4286  rue Moïse-Picard,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements ,RÉAMÉNAGEMENT INTÉRIEUR TEL QUE PLAN D'INGÉNIEUR APPROUVÉ.,0.0,-73.56225603569781,45.54952550393676,299938.94,5045514.36,2022,réaménagement intérieur tel que plan d'ingénieur approuvé.
3003208701,3001566004,2022-09-06,2022-11-15, 2150  rue Saint-Germain,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,3 Logements,"À l'intérieur sur le pourtour, stabilisation de la fondation par l'installation de 30 pieux + excavation du vide sanitaire / cave, modification à la structure, travaux en sous-oeuvre, ajout d'un drain français.. En arrière, remplace mur de fondation + agrandit descente de cave (escalier). Aucun aménagement intérieur, ni usage dans la cave.",0.0,-73.549526615378,45.542226418164624,300932.38,5044702.51,2022,"à l'intérieur sur le pourtour, stabilisation de la fondation par l'installation de 30 pieux + excavation du vide sanitaire / cave, modification à la structure, travaux en sous-oeuvre, ajout d'un drain français.. en arrière, remplace mur de fondation + agrandit descente de cave (escalier). aucun aménagement intérieur, ni usage dans la cave."
3003183971,3001555042,2022-06-08,2022-09-28, 7233  avenue De Lorimier,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"TRAVAUX INTÉRIEURS: RÉAMÉNAGER LES 5 LOGEMENTS AVEC MODIFICATION À LA STRUCTURE. AU SOU-SOL, AGRANDIR LE LOGEMENT EXISTANT ET AMÉNAGER UNE NOUVELLE CHAMBRE À COUCHER. REFAIRE LES CUISINES ET SALLES DE BAINS. LE TOUT TEL QUE PLANS DÉPOSÉS.",0.0,-73.6065258874413,45.5511737897774,296482.52,5045701.17,2022,"travaux intérieurs: réaménager les 5 logements avec modification à la structure. au sou-sol, agrandir le logement existant et aménager une nouvelle chambre à coucher. refaire les cuisines et salles de bains. le tout tel que plans déposés."
3003183154,3001558510,2022-06-07,2022-10-14, 4329  rue Rivard,Le Plateau-Mont-Royal,TR,A2:Taux implantation inchangé,Résidentiel,1 Logement,"Au rez-de-chaussée et 2e étage, réunir les 2 logements en 1 et réaménager. À l'arrière, ajouter un étage sur la partie de 1 étage existante, avec revêtement de brique rouge McAvoy Cobset Faceset Modular.",-1.0,-73.57979613615541,45.52350372096065,298566.51,5042623.74,2022,"au rez-de-chaussée et 2e étage, réunir les 2 logements en 1 et réaménager. à l'arrière, ajouter un étage sur la partie de 1 étage existante, avec revêtement de brique rouge mcavoy cobset faceset modular."
3003116377,3001489075,2022-01-21,2022-02-09, 3102  rue Rina-Lasnier,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,1 Logement,"Réaménagement du sous-sol, tel que documents approuvés. Aucuns travaux extérieurs, aucuns travaux de structure autorisés.",0.0,-73.56524761800681,45.544982343392654,299704.94,5045009.66,2022,"réaménagement du sous-sol, tel que documents approuvés. aucuns travaux extérieurs, aucuns travaux de structure autorisés."
3003181795,3001534594,2022-06-02,2022-06-27, 9400  rue Anne-Courtemanche,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,1 Logement,"En cour arrière, remplacement et agrandissement de la terrasse avec des matériaux tel que l'existant. Le tout tel que plan d'aménagement et soumission. Aucun impact sur la structure du bâtiment principal.",0.0,-73.53735412610934,45.61257678401376,301886.59,5052520.17,2022,"en cour arrière, remplacement et agrandissement de la terrasse avec des matériaux tel que l'existant. le tout tel que plan d'aménagement et soumission. aucun impact sur la structure du bâtiment principal."
3002942037,3001415473,2021-06-02,2021-07-07,  911  avenue Pratt,Outremont,TR,Transformation,Résidentiel,Triplex,Au 2e étage: Réaménagement du logement avec la modification aux cloisons. Nouvel aménagement des salles de bain. Aucune modification à la structure et aucune modification extérieure. Tel que plans et documents soumis.,0.0,-73.62241766604913,45.51546436854344,295235.65,5041734.51,2021,au 2e étage: réaménagement du logement avec la modification aux cloisons. nouvel aménagement des salles de bain. aucune modification à la structure et aucune modification extérieure. tel que plans et documents soumis.
3002977334,3001418113,2021-06-14,2021-07-20, 6845  avenue Lamont,Le Sud-Ouest,TR,Travaux intérieurs,Résidentiel,4 à 8 logements,"Au Rez de chaussée,Travaux intérieurs dans le logement 6845 (retrait d'une cloison entre la chambre et le salon).pas de travaux de structure",0.0,-73.60306243045282,45.44866320278559,296738.33,5034308.77,2021,"au rez de chaussée,travaux intérieurs dans le logement 6845 (retrait d'une cloison entre la chambre et le salon).pas de travaux de structure"
3003042214,3001440657,2021-07-13,2021-10-13, 5242  rue Globert,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"Au sous-sol, rez-de-chaussée et 2e étage, réaménager les deux logements et ajouter des salles de bain dans chaque étage. Aucun travaux de structure, aucun travaux extérieur. Aucune chambre au sous-sol par le présent permis.",0.0,-73.62748465662708,45.483736237349376,294834.17,5038209.17,2021,"au sous-sol, rez-de-chaussée et 2e étage, réaménager les deux logements et ajouter des salles de bain dans chaque étage. aucun travaux de structure, aucun travaux extérieur. aucune chambre au sous-sol par le présent permis."
3003053652,3001493753,2021-08-26,2022-02-17,10628  avenue Georges-Baril,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,"Aménagement d'une case de stationnement en cour arrière avec revêtement de pavé alvéolés. En cour latérale gauche, construire un escalier menant à la nouvelle cour aglaise donnant accès au sous-sol. En cour arrière: ajouter un escalier pour accéder au sous-sol réaménagé suite au permis 3001222513-20.",0.0,-73.66394873034973,45.55962272291183,292000.9,5046647.67,2022,"aménagement d'une case de stationnement en cour arrière avec revêtement de pavé alvéolés. en cour latérale gauche, construire un escalier menant à la nouvelle cour aglaise donnant accès au sous-sol. en cour arrière: ajouter un escalier pour accéder au sous-sol réaménagé suite au permis 3001222513-20."
3003045537,3001420435,2021-08-04,2021-08-04, 5539  avenue Woodbury,Outremont,TR,Transformation,Résidentiel,Multifamilial,RÉFECTION DE LA MEMBRANE D'ÉTANCHÉITÉ DU BÂTIMENT PRINCIPAL. NOUVELLE MEMBRANE MULTICOUCHES AVEC GRAVIER BLANC. TEL QUE DOCUMENTS DÉPOSÉS.,0.0,-73.61753932597162,45.50578939618677,295615.21,5040658.76,2021,réfection de la membrane d'étanchéité du bâtiment principal. nouvelle membrane multicouches avec gravier blanc. tel que documents déposés.
3003060816,3001443574,2021-09-17,2021-10-21, 6530  44e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,RÉAMÉNAGER L'INTÉRIEUR DU LOGEMENT DU 2E ÉTAGE. SANS TRAVAUX DE STRUCTURE. TEL QUE DOCUMENTS APPROUVÉS.,0.0,-73.56941839755338,45.57564997770704,299382.2,5048418.07,2021,réaménager l'intérieur du logement du 2e étage. sans travaux de structure. tel que documents approuvés.
3003057921,3001433279,2021-09-07,2021-09-20, 4845  rue Jean-Brillant,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"En cours arrière, remplacement en fibre de verre et agrandissement de la terrasse et escaliers.",0.0,-73.62833994962287,45.489083101135925,294768.26,5038803.47,2021,"en cours arrière, remplacement en fibre de verre et agrandissement de la terrasse et escaliers."
3003061834,3001439675,2021-09-21,2021-10-08, 6380  9e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"AMÉNAGER UN SEUL LOGEMENT A L'ÉTAGE ( AU LIEU DE DEUX PRÉSENTEMENT) ,AVEC REMPLACEMENT D'OUVERTURES SUR FACADE ARRIÉRE ; RETRAIT D'UN NUMERO CIVIQUE #6382 ; DIVERS AMÉNAGEMENTS MINEURS AU REZ-DE-CHAUSSÉE, TEL QUE DOCUMENTS APPROUVÉS.",-1.0,-73.58602910253538,45.55315946989984,298083.13,5045919.92,2021,"aménager un seul logement a l'étage ( au lieu de deux présentement) ,avec remplacement d'ouvertures sur facade arriére ; retrait d'un numero civique #6382 ; divers aménagements mineurs au rez-de-chaussée, tel que documents approuvés."
3002935835,3001411733,2021-05-27,2021-07-05, 7385  rue De Normanville,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"AU 3e ÉTAGE, AU LOGEMENT DU 7385, RÉAMÉNAGER L'AIRE DE PLANCHER EN TOUCHANT LA STRUCTURE.",0.0,-73.61340248037662,45.54536851205266,295944.69,5045056.76,2021,"au 3e étage, au logement du 7385, réaménager l'aire de plancher en touchant la structure."
3002935874,3001412593,2021-05-27,2021-07-05, 7540  rue François-Perrault,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"AU SOUS-SOL, RETIRER L'ESCALIER MENANT AU REZ-DE-CHAUSSÉE AFIN DE CRÉER UN NOUVEAU LOGEMENT (7544). AUCUN TRAVAUX SUR L'ENVELOPPE EXTÉRIEURE DU BÂTIMENT.",1.0,-73.60220689280726,45.56157040603471,296821.22,5046856.12,2021,"au sous-sol, retirer l'escalier menant au rez-de-chaussée afin de créer un nouveau logement (7544). aucun travaux sur l'enveloppe extérieure du bâtiment."
3002936695,3001419274,2021-05-27,2021-07-28, 7119  rue Chabot,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"À L'ÉTAGE, RÉAMÉNAGEMENT PARTIEL, INCLUANT CUISINE ET SALLE DE BAIN",0.0,-73.60521940869874,45.54901606385524,296584.22,5045461.24,2021,"à l'étage, réaménagement partiel, incluant cuisine et salle de bain"
3003075834,3001467133,2021-10-22,2021-12-07, 2665  rue Frontenac,Ville-Marie,TR,Travaux intérieurs,Résidentiel,12 Logements +,"Au RC, remplacer le revêtement de gypse des murs des logements 104, 105, 106 et 107, tels qu'aux documents approuvés.",0.0,-73.56030375608918,45.53650227973478,300090.29,5044066.95,2021,"au rc, remplacer le revêtement de gypse des murs des logements 104, 105, 106 et 107, tels qu'aux documents approuvés."
3003069888,3001477493,2021-10-12,2022-01-13, 2355  rue Davidson,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,5 à 11 Logements ,"Au rdc, 2e et 3e étage, aux appartements 1,3 et 5: réaménagement intérieur des cuisines et chambres (cuisine devient la chambre et la chambre devient la cuisine). Le tout tel que plans d'architecte et soumission. Aucun travaux de structure.",0.0,-73.55086833990511,45.544626797701135,300827.77,5044969.33,2022,"au rdc, 2e et 3e étage, aux appartements 1,3 et 5: réaménagement intérieur des cuisines et chambres (cuisine devient la chambre et la chambre devient la cuisine). le tout tel que plans d'architecte et soumission. aucun travaux de structure."
3003161319,3001516793,2022-04-01,2022-04-04, 6233  rue Cartier,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"Au 2e étage, combiner 2 logements. Aucuns travaux de structure. Retirer numéro civique 6237.",-1.0,-73.5932712787814,45.54249720224849,297516.31,5044735.64,2022,"au 2e étage, combiner 2 logements. aucuns travaux de structure. retirer numéro civique 6237."
3003170706,3001529145,2022-04-26,2022-06-02, 6835  12e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,"AU 2e ÉTAGE, AU LOGEMENT DE GAUCHE, RÉAMÉNAGER LA CUISINE SEULEMENT, STRUCTURE NON-TOUCHÉE, MUR COUPE-FEU NON-TOUCHÉ, TEL QUE DOCUMENTS SOUMIS ET APPROUVÉS",0.0,-73.59176242408603,45.55783457698716,297636.09,5046439.97,2022,"au 2e étage, au logement de gauche, réaménager la cuisine seulement, structure non-touchée, mur coupe-feu non-touché, tel que documents soumis et approuvés"
3003113414,3001485353,2022-01-17,2022-02-01, 6471  avenue des Jalesnes,Anjou,TR,Transformation,Résidentiel,Bifamilial / trifamilial,Ajout d'un logement supplémentaire au sous-sol.,1.0,-73.55300243746215,45.59330461908544,300664.69,5050379.09,2022,ajout d'un logement supplémentaire au sous-sol.
3003118594,3001570813,2022-01-25,2022-12-06, 1340  rue Notre-Dame Ouest,Le Sud-Ouest,TR,Travaux intérieurs,Résidentiel,2 Logements,"Intérieur bâtiement au niveaux des deux logements, renouveler le plancher par un plancher flotant, remplacer Gyproc par un gypse type X 5/8 avec un DRF min de 45min",0.0,-73.56506346861178,45.49219207981259,299714.57,5039143.02,2022,"intérieur bâtiement au niveaux des deux logements, renouveler le plancher par un plancher flotant, remplacer gyproc par un gypse type x 5/8 avec un drf min de 45min"
